img_name,id,class_name,x,y,width,height
frame_4156_3.jpg,38,School zone starts (speed limit),0.535937,0.612500,0.006250,0.015741
frame_4156_3.jpg,39,Speed 30 km/hr,0.536198,0.628704,0.006771,0.016667
frame_4156_5.jpg,38,School zone starts (speed limit),0.535937,0.612500,0.006250,0.015741
frame_4156_5.jpg,39,Speed 30 km/hr,0.536198,0.628704,0.006771,0.016667
frame_4156_6.jpg,38,School zone starts (speed limit),0.535937,0.612500,0.006250,0.015741
frame_4156_6.jpg,39,Speed 30 km/hr,0.536198,0.628704,0.006771,0.016667
frame_4156_8.jpg,38,School zone starts (speed limit),0.535937,0.612500,0.006250,0.015741
frame_4156_8.jpg,39,Speed 30 km/hr,0.536198,0.628704,0.006771,0.016667
frame_4157.jpg,39,Speed 30 km/hr,0.513542,0.618056,0.006250,0.019444
frame_4157.jpg,38,School zone starts (speed limit),0.513542,0.602778,0.008333,0.016667
frame_4157_2.jpg,39,Speed 30 km/hr,0.513542,0.618056,0.006250,0.019444
frame_4157_2.jpg,38,School zone starts (speed limit),0.513542,0.602778,0.008333,0.016667
frame_4157_3.jpg,39,Speed 30 km/hr,0.513542,0.618056,0.006250,0.019444
frame_4157_3.jpg,38,School zone starts (speed limit),0.513542,0.602778,0.008333,0.016667
frame_4157_5.jpg,39,Speed 30 km/hr,0.513542,0.618056,0.006250,0.019444
frame_4157_5.jpg,38,School zone starts (speed limit),0.513542,0.602778,0.008333,0.016667
frame_4157_6.jpg,39,Speed 30 km/hr,0.513542,0.618056,0.006250,0.019444
frame_4157_6.jpg,38,School zone starts (speed limit),0.513542,0.602778,0.008333,0.016667
frame_4157_8.jpg,39,Speed 30 km/hr,0.513542,0.618056,0.006250,0.019444
frame_4157_8.jpg,38,School zone starts (speed limit),0.513542,0.602778,0.008333,0.016667
frame_4158.jpg,38,School zone starts (speed limit),0.564063,0.568981,0.009375,0.015741
frame_4158.jpg,39,Speed 30 km/hr,0.564583,0.588889,0.008333,0.024074
frame_4158_2.jpg,38,School zone starts (speed limit),0.564063,0.568981,0.009375,0.015741
frame_4158_2.jpg,39,Speed 30 km/hr,0.564583,0.588889,0.008333,0.024074
frame_4158_3.jpg,38,School zone starts (speed limit),0.564063,0.568981,0.009375,0.015741
frame_4158_3.jpg,39,Speed 30 km/hr,0.564583,0.588889,0.008333,0.024074
frame_4158_5.jpg,38,School zone starts (speed limit),0.564063,0.568981,0.009375,0.015741
frame_4158_5.jpg,39,Speed 30 km/hr,0.564583,0.588889,0.008333,0.024074
frame_4158_6.jpg,38,School zone starts (speed limit),0.564063,0.568981,0.009375,0.015741
frame_4158_6.jpg,39,Speed 30 km/hr,0.564583,0.588889,0.008333,0.024074
frame_4158_8.jpg,38,School zone starts (speed limit),0.564063,0.568981,0.009375,0.015741
frame_4158_8.jpg,39,Speed 30 km/hr,0.564583,0.588889,0.008333,0.024074
frame_4159.jpg,39,Speed 30 km/hr,0.600521,0.725000,0.008333,0.024074
frame_4159.jpg,38,School zone starts (speed limit),0.600260,0.703704,0.008854,0.018519
frame_4159_2.jpg,39,Speed 30 km/hr,0.600521,0.725000,0.008333,0.024074
frame_4159_2.jpg,38,School zone starts (speed limit),0.600260,0.703704,0.008854,0.018519
frame_4159_3.jpg,39,Speed 30 km/hr,0.600521,0.725000,0.008333,0.024074
frame_4159_3.jpg,38,School zone starts (speed limit),0.600260,0.703704,0.008854,0.018519
frame_4159_5.jpg,39,Speed 30 km/hr,0.600521,0.725000,0.008333,0.024074
frame_4159_5.jpg,38,School zone starts (speed limit),0.600260,0.703704,0.008854,0.018519
frame_4159_6.jpg,39,Speed 30 km/hr,0.600521,0.725000,0.008333,0.024074
frame_4159_6.jpg,38,School zone starts (speed limit),0.600260,0.703704,0.008854,0.018519
frame_4159_8.jpg,39,Speed 30 km/hr,0.600521,0.725000,0.008333,0.024074
frame_4159_8.jpg,38,School zone starts (speed limit),0.600260,0.703704,0.008854,0.018519
frame_415_2.jpg,1,Green light (Go),0.655469,0.431019,0.022396,0.087963
frame_415_2.jpg,1,Green light (Go),0.392188,0.241204,0.060417,0.037963
frame_415_3.jpg,1,Green light (Go),0.655469,0.431019,0.022396,0.087963
frame_415_3.jpg,1,Green light (Go),0.392188,0.241204,0.060417,0.037963
frame_415_5.jpg,1,Green light (Go),0.655469,0.431019,0.022396,0.087963
frame_415_5.jpg,1,Green light (Go),0.392188,0.241204,0.060417,0.037963
frame_415_6.jpg,1,Green light (Go),0.655469,0.431019,0.022396,0.087963
frame_415_6.jpg,1,Green light (Go),0.392188,0.241204,0.060417,0.037963
frame_415_8.jpg,1,Green light (Go),0.655469,0.431019,0.022396,0.087963
frame_415_8.jpg,1,Green light (Go),0.392188,0.241204,0.060417,0.037963
frame_416.jpg,1,Green light (Go),0.640104,0.456019,0.021875,0.089815
frame_4160.jpg,38,School zone starts (speed limit),0.599219,0.690741,0.007812,0.018519
frame_4160.jpg,39,Speed 30 km/hr,0.599479,0.713889,0.009375,0.027778
frame_4160_2.jpg,38,School zone starts (speed limit),0.599219,0.690741,0.007812,0.018519
frame_4160_2.jpg,39,Speed 30 km/hr,0.599479,0.713889,0.009375,0.027778
frame_4160_3.jpg,38,School zone starts (speed limit),0.599219,0.690741,0.007812,0.018519
frame_4160_3.jpg,39,Speed 30 km/hr,0.599479,0.713889,0.009375,0.027778
frame_4160_5.jpg,38,School zone starts (speed limit),0.599219,0.690741,0.007812,0.018519
frame_4160_5.jpg,39,Speed 30 km/hr,0.599479,0.713889,0.009375,0.027778
frame_4160_6.jpg,38,School zone starts (speed limit),0.599219,0.690741,0.007812,0.018519
frame_4160_6.jpg,39,Speed 30 km/hr,0.599479,0.713889,0.009375,0.027778
frame_4160_8.jpg,38,School zone starts (speed limit),0.599219,0.690741,0.007812,0.018519
frame_4160_8.jpg,39,Speed 30 km/hr,0.599479,0.713889,0.009375,0.027778
frame_4161.jpg,39,Speed 30 km/hr,0.586458,0.682870,0.011458,0.034259
frame_4161.jpg,38,School zone starts (speed limit),0.585417,0.654630,0.012500,0.022222
frame_4161_2.jpg,39,Speed 30 km/hr,0.586458,0.682870,0.011458,0.034259
frame_4161_2.jpg,38,School zone starts (speed limit),0.585417,0.654630,0.012500,0.022222
frame_4161_3.jpg,39,Speed 30 km/hr,0.586458,0.682870,0.011458,0.034259
frame_4161_3.jpg,38,School zone starts (speed limit),0.585417,0.654630,0.012500,0.022222
frame_4161_5.jpg,39,Speed 30 km/hr,0.586458,0.682870,0.011458,0.034259
frame_4161_5.jpg,38,School zone starts (speed limit),0.585417,0.654630,0.012500,0.022222
frame_4161_6.jpg,39,Speed 30 km/hr,0.586458,0.682870,0.011458,0.034259
frame_4161_6.jpg,38,School zone starts (speed limit),0.585417,0.654630,0.012500,0.022222
frame_4161_8.jpg,39,Speed 30 km/hr,0.586458,0.682870,0.011458,0.034259
frame_4161_8.jpg,38,School zone starts (speed limit),0.585417,0.654630,0.012500,0.022222
frame_4162.jpg,38,School zone starts (speed limit),0.619792,0.668519,0.013542,0.025926
frame_4162.jpg,39,Speed 30 km/hr,0.619792,0.700463,0.013542,0.034259
frame_4162_2.jpg,38,School zone starts (speed limit),0.619792,0.668519,0.013542,0.025926
frame_4162_2.jpg,39,Speed 30 km/hr,0.619792,0.700463,0.013542,0.034259
frame_4162_3.jpg,38,School zone starts (speed limit),0.619792,0.668519,0.013542,0.025926
frame_4162_3.jpg,39,Speed 30 km/hr,0.619792,0.700463,0.013542,0.034259
frame_4162_5.jpg,38,School zone starts (speed limit),0.619792,0.668519,0.013542,0.025926
frame_4162_5.jpg,39,Speed 30 km/hr,0.619792,0.700463,0.013542,0.034259
frame_4162_6.jpg,38,School zone starts (speed limit),0.619792,0.668519,0.013542,0.025926
frame_4162_6.jpg,39,Speed 30 km/hr,0.619792,0.700463,0.013542,0.034259
frame_4162_8.jpg,38,School zone starts (speed limit),0.619792,0.668519,0.013542,0.025926
frame_4162_8.jpg,39,Speed 30 km/hr,0.619792,0.700463,0.013542,0.034259
frame_4163.jpg,39,Speed 30 km/hr,0.607031,0.737963,0.014063,0.042593
frame_4163.jpg,38,School zone starts (speed limit),0.606771,0.703704,0.014583,0.024074
frame_4163_2.jpg,39,Speed 30 km/hr,0.607031,0.737963,0.014063,0.042593
frame_4163_2.jpg,38,School zone starts (speed limit),0.606771,0.703704,0.014583,0.024074
frame_4163_3.jpg,39,Speed 30 km/hr,0.607031,0.737963,0.014063,0.042593
frame_4163_3.jpg,38,School zone starts (speed limit),0.606771,0.703704,0.014583,0.024074
frame_4163_5.jpg,39,Speed 30 km/hr,0.607031,0.737963,0.014063,0.042593
frame_4163_5.jpg,38,School zone starts (speed limit),0.606771,0.703704,0.014583,0.024074
frame_4163_6.jpg,39,Speed 30 km/hr,0.607031,0.737963,0.014063,0.042593
frame_4163_6.jpg,38,School zone starts (speed limit),0.606771,0.703704,0.014583,0.024074
frame_4163_8.jpg,39,Speed 30 km/hr,0.607031,0.737963,0.014063,0.042593
frame_4163_8.jpg,38,School zone starts (speed limit),0.606771,0.703704,0.014583,0.024074
frame_4164.jpg,38,School zone starts (speed limit),0.619010,0.638889,0.015104,0.031481
frame_4164.jpg,39,Speed 30 km/hr,0.619531,0.676389,0.016146,0.043519
frame_4164_2.jpg,38,School zone starts (speed limit),0.619010,0.638889,0.015104,0.031481
frame_4164_2.jpg,39,Speed 30 km/hr,0.619531,0.676389,0.016146,0.043519
frame_4164_3.jpg,38,School zone starts (speed limit),0.619010,0.638889,0.015104,0.031481
frame_4164_3.jpg,39,Speed 30 km/hr,0.619531,0.676389,0.016146,0.043519
frame_4164_5.jpg,38,School zone starts (speed limit),0.619010,0.638889,0.015104,0.031481
frame_4164_5.jpg,39,Speed 30 km/hr,0.619531,0.676389,0.016146,0.043519
frame_4164_6.jpg,38,School zone starts (speed limit),0.619010,0.638889,0.015104,0.031481
frame_4164_6.jpg,39,Speed 30 km/hr,0.619531,0.676389,0.016146,0.043519
frame_4164_8.jpg,38,School zone starts (speed limit),0.619010,0.638889,0.015104,0.031481
frame_4164_8.jpg,39,Speed 30 km/hr,0.619531,0.676389,0.016146,0.043519
frame_4165.jpg,39,Speed 30 km/hr,0.644010,0.662500,0.021354,0.056481
frame_4165.jpg,38,School zone starts (speed limit),0.644792,0.615741,0.022917,0.044444
frame_4165_2.jpg,39,Speed 30 km/hr,0.644010,0.662500,0.021354,0.056481
frame_4165_2.jpg,38,School zone starts (speed limit),0.644792,0.615741,0.022917,0.044444
frame_4165_3.jpg,39,Speed 30 km/hr,0.644010,0.662500,0.021354,0.056481
frame_4165_3.jpg,38,School zone starts (speed limit),0.644792,0.615741,0.022917,0.044444
frame_4165_5.jpg,39,Speed 30 km/hr,0.644010,0.662500,0.021354,0.056481
frame_4165_5.jpg,38,School zone starts (speed limit),0.644792,0.615741,0.022917,0.044444
frame_4165_6.jpg,39,Speed 30 km/hr,0.644010,0.662500,0.021354,0.056481
frame_4165_6.jpg,38,School zone starts (speed limit),0.644792,0.615741,0.022917,0.044444
frame_4165_8.jpg,39,Speed 30 km/hr,0.644010,0.662500,0.021354,0.056481
frame_4165_8.jpg,38,School zone starts (speed limit),0.644792,0.615741,0.022917,0.044444
frame_4166.jpg,38,School zone starts (speed limit),0.729688,0.529630,0.023958,0.044444
frame_4166.jpg,39,Speed 30 km/hr,0.729688,0.584259,0.025000,0.064815
frame_4166_2.jpg,38,School zone starts (speed limit),0.729688,0.529630,0.023958,0.044444
frame_4166_2.jpg,39,Speed 30 km/hr,0.729688,0.584259,0.025000,0.064815
frame_4166_3.jpg,38,School zone starts (speed limit),0.729688,0.529630,0.023958,0.044444
frame_4166_3.jpg,39,Speed 30 km/hr,0.729688,0.584259,0.025000,0.064815
frame_4166_5.jpg,38,School zone starts (speed limit),0.729688,0.529630,0.023958,0.044444
frame_4166_5.jpg,39,Speed 30 km/hr,0.729688,0.584259,0.025000,0.064815
frame_4166_6.jpg,38,School zone starts (speed limit),0.729688,0.529630,0.023958,0.044444
frame_4166_6.jpg,39,Speed 30 km/hr,0.729688,0.584259,0.025000,0.064815
frame_4166_8.jpg,38,School zone starts (speed limit),0.729688,0.529630,0.023958,0.044444
frame_4166_8.jpg,39,Speed 30 km/hr,0.729688,0.584259,0.025000,0.064815
frame_4167.jpg,39,Speed 30 km/hr,0.692708,0.643981,0.029167,0.080556
frame_4167.jpg,38,School zone starts (speed limit),0.690104,0.576852,0.030208,0.053704
frame_4167_2.jpg,39,Speed 30 km/hr,0.692708,0.643981,0.029167,0.080556
frame_4167_2.jpg,38,School zone starts (speed limit),0.690104,0.576852,0.030208,0.053704
frame_4167_3.jpg,39,Speed 30 km/hr,0.692708,0.643981,0.029167,0.080556
frame_4167_3.jpg,38,School zone starts (speed limit),0.690104,0.576852,0.030208,0.053704
frame_4167_5.jpg,39,Speed 30 km/hr,0.692708,0.643981,0.029167,0.080556
frame_4167_5.jpg,38,School zone starts (speed limit),0.690104,0.576852,0.030208,0.053704
frame_4167_6.jpg,39,Speed 30 km/hr,0.692708,0.643981,0.029167,0.080556
frame_4167_6.jpg,38,School zone starts (speed limit),0.690104,0.576852,0.030208,0.053704
frame_4167_8.jpg,39,Speed 30 km/hr,0.692708,0.643981,0.029167,0.080556
frame_4167_8.jpg,38,School zone starts (speed limit),0.690104,0.576852,0.030208,0.053704
frame_4168.jpg,38,School zone starts (speed limit),0.808594,0.542130,0.039062,0.071296
frame_4168.jpg,39,Speed 30 km/hr,0.812760,0.629630,0.040104,0.098148
frame_4168_2.jpg,38,School zone starts (speed limit),0.808594,0.542130,0.039062,0.071296
frame_4168_2.jpg,39,Speed 30 km/hr,0.812760,0.629630,0.040104,0.098148
frame_4168_3.jpg,38,School zone starts (speed limit),0.808594,0.542130,0.039062,0.071296
frame_4168_3.jpg,39,Speed 30 km/hr,0.812760,0.629630,0.040104,0.098148
frame_4168_5.jpg,38,School zone starts (speed limit),0.808594,0.542130,0.039062,0.071296
frame_4168_5.jpg,39,Speed 30 km/hr,0.812760,0.629630,0.040104,0.098148
frame_4168_6.jpg,38,School zone starts (speed limit),0.808594,0.542130,0.039062,0.071296
frame_4168_6.jpg,39,Speed 30 km/hr,0.812760,0.629630,0.040104,0.098148
frame_4168_8.jpg,38,School zone starts (speed limit),0.808594,0.542130,0.039062,0.071296
frame_4168_8.jpg,39,Speed 30 km/hr,0.812760,0.629630,0.040104,0.098148
frame_4169.jpg,39,Speed 30 km/hr,0.906771,0.567130,0.058333,0.141667
frame_4169.jpg,38,School zone starts (speed limit),0.904427,0.453704,0.056771,0.088889
frame_4169_2.jpg,39,Speed 30 km/hr,0.906771,0.567130,0.058333,0.141667
frame_4169_2.jpg,38,School zone starts (speed limit),0.904427,0.453704,0.056771,0.088889
frame_4169_3.jpg,39,Speed 30 km/hr,0.906771,0.567130,0.058333,0.141667
frame_4169_3.jpg,38,School zone starts (speed limit),0.904427,0.453704,0.056771,0.088889
frame_4169_5.jpg,39,Speed 30 km/hr,0.906771,0.567130,0.058333,0.141667
frame_4169_5.jpg,38,School zone starts (speed limit),0.904427,0.453704,0.056771,0.088889
frame_4169_6.jpg,39,Speed 30 km/hr,0.906771,0.567130,0.058333,0.141667
frame_4169_6.jpg,38,School zone starts (speed limit),0.904427,0.453704,0.056771,0.088889
frame_4169_8.jpg,39,Speed 30 km/hr,0.906771,0.567130,0.058333,0.141667
frame_4169_8.jpg,38,School zone starts (speed limit),0.904427,0.453704,0.056771,0.088889
frame_416_2.jpg,1,Green light (Go),0.640104,0.456019,0.021875,0.089815
frame_416_3.jpg,1,Green light (Go),0.640104,0.456019,0.021875,0.089815
frame_416_5.jpg,1,Green light (Go),0.640104,0.456019,0.021875,0.089815
frame_416_6.jpg,1,Green light (Go),0.640104,0.456019,0.021875,0.089815
frame_416_8.jpg,1,Green light (Go),0.640104,0.456019,0.021875,0.089815
frame_4174.jpg,40,School zone ends,0.246615,0.589352,0.034896,0.095370
frame_4174_2.jpg,40,School zone ends,0.246615,0.589352,0.034896,0.095370
frame_4174_3.jpg,40,School zone ends,0.246615,0.589352,0.034896,0.095370
frame_4174_5.jpg,40,School zone ends,0.246615,0.589352,0.034896,0.095370
frame_4174_6.jpg,40,School zone ends,0.246615,0.589352,0.034896,0.095370
frame_4174_8.jpg,40,School zone ends,0.246615,0.589352,0.034896,0.095370
frame_4178.jpg,27,Pedestrian walk,0.495312,0.781944,0.005208,0.013889
frame_4178_2.jpg,27,Pedestrian walk,0.495312,0.781944,0.005208,0.013889
frame_4178_3.jpg,27,Pedestrian walk,0.495312,0.781944,0.005208,0.013889
frame_4178_5.jpg,27,Pedestrian walk,0.495312,0.781944,0.005208,0.013889
frame_4178_6.jpg,27,Pedestrian walk,0.495312,0.781944,0.005208,0.013889
frame_4178_8.jpg,27,Pedestrian walk,0.495312,0.781944,0.005208,0.013889
frame_4179.jpg,27,Pedestrian walk,0.477083,0.682870,0.006250,0.012037
frame_4179_2.jpg,27,Pedestrian walk,0.477083,0.682870,0.006250,0.012037
frame_4179_3.jpg,27,Pedestrian walk,0.477083,0.682870,0.006250,0.012037
frame_4179_5.jpg,27,Pedestrian walk,0.477083,0.682870,0.006250,0.012037
frame_4179_6.jpg,27,Pedestrian walk,0.477083,0.682870,0.006250,0.012037
frame_4179_8.jpg,27,Pedestrian walk,0.477083,0.682870,0.006250,0.012037
frame_4180.jpg,27,Pedestrian walk,0.386719,0.686574,0.006771,0.015741
frame_4180_2.jpg,27,Pedestrian walk,0.386719,0.686574,0.006771,0.015741
frame_4180_3.jpg,27,Pedestrian walk,0.386719,0.686574,0.006771,0.015741
frame_4180_5.jpg,27,Pedestrian walk,0.386719,0.686574,0.006771,0.015741
frame_4180_6.jpg,27,Pedestrian walk,0.386719,0.686574,0.006771,0.015741
frame_4180_8.jpg,27,Pedestrian walk,0.386719,0.686574,0.006771,0.015741
frame_4181.jpg,27,Pedestrian walk,0.356250,0.649537,0.006250,0.013889
frame_4181_2.jpg,27,Pedestrian walk,0.356250,0.649537,0.006250,0.013889
frame_4181_3.jpg,27,Pedestrian walk,0.356250,0.649537,0.006250,0.013889
frame_4181_5.jpg,27,Pedestrian walk,0.356250,0.649537,0.006250,0.013889
frame_4181_6.jpg,27,Pedestrian walk,0.356250,0.649537,0.006250,0.013889
frame_4181_8.jpg,27,Pedestrian walk,0.356250,0.649537,0.006250,0.013889
frame_4182.jpg,27,Pedestrian walk,0.324740,0.634259,0.007812,0.016667
frame_4182_2.jpg,27,Pedestrian walk,0.324740,0.634259,0.007812,0.016667
frame_4182_3.jpg,27,Pedestrian walk,0.324740,0.634259,0.007812,0.016667
frame_4182_5.jpg,27,Pedestrian walk,0.324740,0.634259,0.007812,0.016667
frame_4182_6.jpg,27,Pedestrian walk,0.324740,0.634259,0.007812,0.016667
frame_4182_8.jpg,27,Pedestrian walk,0.324740,0.634259,0.007812,0.016667
frame_4183.jpg,27,Pedestrian walk,0.378385,0.693519,0.007812,0.016667
frame_4183_2.jpg,27,Pedestrian walk,0.378385,0.693519,0.007812,0.016667
frame_4183_3.jpg,27,Pedestrian walk,0.378385,0.693519,0.007812,0.016667
frame_4183_5.jpg,27,Pedestrian walk,0.378385,0.693519,0.007812,0.016667
frame_4183_6.jpg,27,Pedestrian walk,0.378385,0.693519,0.007812,0.016667
frame_4183_8.jpg,27,Pedestrian walk,0.378385,0.693519,0.007812,0.016667
frame_4184.jpg,27,Pedestrian walk,0.359896,0.696296,0.010417,0.018519
frame_4184_2.jpg,27,Pedestrian walk,0.359896,0.696296,0.010417,0.018519
frame_4184_3.jpg,27,Pedestrian walk,0.359896,0.696296,0.010417,0.018519
frame_4184_5.jpg,27,Pedestrian walk,0.359896,0.696296,0.010417,0.018519
frame_4184_6.jpg,27,Pedestrian walk,0.359896,0.696296,0.010417,0.018519
frame_4184_8.jpg,27,Pedestrian walk,0.359896,0.696296,0.010417,0.018519
frame_4185.jpg,27,Pedestrian walk,0.345052,0.680556,0.007812,0.018519
frame_4185_2.jpg,27,Pedestrian walk,0.345052,0.680556,0.007812,0.018519
frame_4185_3.jpg,27,Pedestrian walk,0.345052,0.680556,0.007812,0.018519
frame_4185_5.jpg,27,Pedestrian walk,0.345052,0.680556,0.007812,0.018519
frame_4185_6.jpg,27,Pedestrian walk,0.345052,0.680556,0.007812,0.018519
frame_4185_8.jpg,27,Pedestrian walk,0.345052,0.680556,0.007812,0.018519
frame_4186.jpg,27,Pedestrian walk,0.346615,0.688426,0.008854,0.019444
frame_4186_2.jpg,27,Pedestrian walk,0.346615,0.688426,0.008854,0.019444
frame_4186_3.jpg,27,Pedestrian walk,0.346615,0.688426,0.008854,0.019444
frame_4186_5.jpg,27,Pedestrian walk,0.346615,0.688426,0.008854,0.019444
frame_4186_6.jpg,27,Pedestrian walk,0.346615,0.688426,0.008854,0.019444
frame_4186_8.jpg,27,Pedestrian walk,0.346615,0.688426,0.008854,0.019444
frame_4187.jpg,27,Pedestrian walk,0.338802,0.766204,0.009896,0.023148
frame_4187_2.jpg,27,Pedestrian walk,0.338802,0.766204,0.009896,0.023148
frame_4187_3.jpg,27,Pedestrian walk,0.338802,0.766204,0.009896,0.023148
frame_4187_5.jpg,27,Pedestrian walk,0.338802,0.766204,0.009896,0.023148
frame_4187_6.jpg,27,Pedestrian walk,0.338802,0.766204,0.009896,0.023148
frame_4187_8.jpg,27,Pedestrian walk,0.338802,0.766204,0.009896,0.023148
frame_4188.jpg,27,Pedestrian walk,0.296875,0.755093,0.011458,0.023148
frame_4188_2.jpg,27,Pedestrian walk,0.296875,0.755093,0.011458,0.023148
frame_4188_3.jpg,27,Pedestrian walk,0.296875,0.755093,0.011458,0.023148
frame_4188_5.jpg,27,Pedestrian walk,0.296875,0.755093,0.011458,0.023148
frame_4188_6.jpg,27,Pedestrian walk,0.296875,0.755093,0.011458,0.023148
frame_4188_8.jpg,27,Pedestrian walk,0.296875,0.755093,0.011458,0.023148
frame_4189.jpg,27,Pedestrian walk,0.272135,0.734722,0.014063,0.028704
frame_4189_2.jpg,27,Pedestrian walk,0.272135,0.734722,0.014063,0.028704
frame_4189_3.jpg,27,Pedestrian walk,0.272135,0.734722,0.014063,0.028704
frame_4189_5.jpg,27,Pedestrian walk,0.272135,0.734722,0.014063,0.028704
frame_4189_6.jpg,27,Pedestrian walk,0.272135,0.734722,0.014063,0.028704
frame_4189_8.jpg,27,Pedestrian walk,0.272135,0.734722,0.014063,0.028704
frame_4190.jpg,27,Pedestrian walk,0.265365,0.718519,0.013021,0.031481
frame_4190_2.jpg,27,Pedestrian walk,0.265365,0.718519,0.013021,0.031481
frame_4190_3.jpg,27,Pedestrian walk,0.265365,0.718519,0.013021,0.031481
